GN_EFFORT_ID,SPECIES,N,WEIGHT
43905,202,1,248.06
43905,204,7,496.12
43905,210,1,269.32
43905,206,20,3260.19
43905,207,1,907.18
43905,205,2,602.43
43906,127,9,3331.07
43906,216,25,4259.51
43906,201,2,538.64
43906,204,10,857.57
43906,210,1,219.71
43906,208,2,595.34
43906,206,7,1219.03
43906,205,3,822.14
43907,127,13,7427.57
43907,216,11,2317.57
43907,204,3,283.5
43907,206,5,644.95
43907,207,3,1389.13
43908,307,7,1431.65
43908,216,292,43601.53
43909,307,6,1637.19
43909,216,91,14047.18
43910,307,6,1559.22
43910,127,7,2438.06
43910,216,31,3940.58
43911,307,5,1576.95
43911,127,9,1856.89
43911,216,36,3912.23
43912,307,4,2012.8
43912,127,23,9879.8
43912,216,39,4039.8
43913,216,334,48562.69
43913,201,9,
43913,204,4,
43913,210,9,
43913,206,306,
43913,207,2,
43913,205,4,
43914,216,112,18101.16
43914,201,2,337.36
43914,204,3,382.71
43144,201,82,
43144,204,11,
43144,208,41,
43144,206,49,
43144,213,47,
43145,307,2,623.69
43145,216,202,44062.21
43145,201,110,
43145,210,57,
43145,208,11,
43145,205,3,
43145,213,1,
43146,127,5,1374.95
43146,216,109,22474.07
43146,201,42,
43146,210,26,
43146,206,14,
43146,205,2,
43147,307,6,4649.32
43147,127,7,3515.34
43147,201,37,
43147,204,19,
43147,210,17,
43147,206,2,
43148,307,12,2714.46
43148,216,290,45033.18
43148,201,111,
43148,210,30,
43148,208,13,
43148,207,2,
43148,205,1,
43149,307,6,3359.42
43149,127,4,1197.77
43149,201,95,
43149,204,15,
43149,210,8,
43149,206,46,
43149,213,2,
43150,127,2,1247.38
43150,216,105,21049.5
43150,201,51,
43150,210,5,
43150,206,28,
43150,213,6,
43151,127,4,1460
43151,216,85,17768.05
43151,201,31,
43151,210,14,
43151,208,7,
43151,213,4,
43152,127,5,2593.98
43152,216,41,8873.39
43152,201,15,
43152,210,6,
43152,206,1,
43152,205,1,
43152,213,1,
43153,127,2,375.63
43153,216,109,15351.21
43153,204,8,574.08
43153,210,17,2671.93
43153,206,30,3983.07
43153,207,1,177.18
43154,307,5,1573.41
43154,127,5,1396.22
43154,201,22,3919.3
43154,204,9,496.12
43154,208,2,318.93
43154,206,1,148.83
43155,127,3,999.32
43155,216,32,3947.65
43155,201,8,1318.26
43155,210,2,411.07
43155,208,2,382.71
43156,127,1,396.89
43156,216,18,2615.24
43156,201,9,1559.23
43156,206,6,935.52
43157,307,13,7654.37
43157,216,12,1304.08
43157,201,2,219.71
43157,204,7,425.23
43157,213,1,
43158,216,102,10212.92
43158,201,25,3614.58
43158,204,37,1445.79
43158,208,7,843.4
43158,206,28,3295.65
43159,307,6,1835.62
43159,216,36,3997.27
43159,201,15,2459.3
43159,210,1,212.62
43159,208,1,155.92
43160,127,3,1197.77
43160,216,30,3274.36
43160,201,7,1637.19
43160,210,3,701.66
43161,307,3,793.79
43161,216,29,1899.39
43161,201,2,340.19
43161,210,1,255.15
43162,307,2,1332.42
43414,210,4,
43414,208,3,
43414,206,54,
43414,207,1,
43414,205,5,
43415,307,6,1934.85
43415,127,3,1077.28
43415,216,38,6499.12
43415,201,3,
43415,204,6,
43415,208,2,
43415,206,18,
43415,207,4,
43415,205,4,
43415,213,1,
43416,307,6,1934.86
43416,127,9,3572.04
43416,216,34,3593.3
43416,201,3,
43416,204,23,
43416,210,1,
43416,206,6,
43416,205,1,
43417,307,4,2182.92
43417,127,14,7002.33
43417,216,18,3231.84
43417,204,9,
43417,206,4,
43417,207,5,
43382,127,4,1899.42
43418,307,62,13579.41
43418,216,164,22339.41
43418,201,38,
43418,204,50,
43418,210,19,
43418,208,50,
43418,206,5,
43418,213,2,
43419,307,32,8958.44
43419,127,1,255.15
43419,216,76,7370.87
43419,201,6,
43419,204,57,
43419,210,6,
43419,208,6,
43419,206,1,
43420,307,31,10177.47
43420,216,42,4620.97
43420,201,3,
43420,204,28,
43420,210,3,
43420,208,7,
43420,205,1,
43421,307,34,12261.16
43421,216,18,1842.72
43421,201,4,
43421,204,11,
43421,208,1,
43421,206,1,
43421,205,1,
43422,307,21,9015.14
43422,127,3,1190.68
43422,216,20,1360.78
43422,201,1,
43422,204,18,
43422,205,1,
43382,216,15,708.74
43428,307,12,3997.28
43428,127,1,127.57
43428,216,230,35266.78
43428,201,29,
43428,202,1,
43428,204,43,
43428,210,30,
43428,208,120,
43428,206,4,
43428,205,3,
43429,307,9,2239.61
43429,127,1,382.72
43429,216,75,12332.03
43429,201,11,
43429,202,1,
43429,204,18,
43429,210,9,
43429,208,29,
43429,206,1,
43429,205,5,
43429,213,1,
43430,307,11,3685.44
43430,127,2,623.69
43430,216,30,5726.6
43430,201,3,
43430,204,5,
43430,210,5,
43430,208,14,
43430,205,3,
43431,307,2,1162.33
43431,127,2,623.69
43431,216,21,3486.99
43431,201,3,
43431,204,8,
43431,210,6,
43431,208,4,
43432,307,10,5159.61
43432,127,4,1984.47
43432,216,13,1417.48
43432,201,2,
43432,204,11,
43433,307,2,368.54
43433,216,116,15904.07
43433,201,26,
43433,202,2,
43433,204,38,
43433,210,7,
43433,208,23,
43433,206,15,
43433,205,2,
43433,213,3,
43434,307,3,850.49
43434,127,1,269.32
43434,216,49,6662.13
43434,201,9,
43434,204,20,
43434,210,7,
43434,208,10,
43434,206,2,
43434,207,1,
43435,307,4,1289.9
43435,127,2,1219.03
43435,216,27,4195.73
43435,201,5,
43435,204,8,
43435,210,6,
43435,208,7,
43435,206,1,
43436,307,7,2494.76
43436,127,3,1219.03
43436,216,13,2182.91
43436,201,1,
43436,204,7,
43436,210,2,
43436,208,1,
43436,205,2,
43437,307,7,2834.95
43437,127,14,7824.46
43437,216,12,935.53
43437,201,3,
43437,204,9,
43438,307,5,1360.78
43438,216,170,25160.18
43438,201,26,
43438,204,41,
43438,210,37,
43438,208,57,
43438,206,4,
43438,205,3,
43438,213,2,
43439,307,4,1162.33
43439,127,2,538.64
43439,216,53,8986.79
43439,201,10,
43439,202,1,
43439,204,9,
43439,210,25,
43439,208,7,
43439,205,1,
43440,307,5,1417.48
43440,127,5,1757.67
43440,216,34,3316.89
43440,201,3,
43440,204,23,
43440,210,4,
43440,208,4,
43441,307,6,2523.11
43441,127,5,1700.97
43441,216,27,2296.31
43441,201,3,
43441,204,22,
43441,210,1,
43441,208,1,
43442,307,6,2976.7
43442,127,16,8278.05
43442,216,30,2267.96
43442,204,30,
43443,307,3,793.79
43443,216,101,14103.88
43443,201,15,
43443,202,2,
43443,204,34,
43443,210,16,
43443,208,25,
43443,206,3,
43443,205,5,
43443,213,1,
43444,307,6,2154.56
43444,216,32,4961.16
43444,201,5,
43444,204,10,
43444,210,10,
43444,208,7,
43445,307,6,2182.91
43445,127,5,1615.92
43162,216,24,1573.38
43162,201,1,297.67
43162,204,21,1070.17
43163,216,96,16059.94
43163,201,9,1438.74
43163,204,1,49.61
43163,210,86,14571.59
43164,216,62,11814.62
43164,201,5,914.26
43164,210,57,10900.36
43165,307,2,914.27
43165,216,30,6031.34
43165,210,30,6031.34
43166,307,1,340.19
43166,216,17,3890.99
43166,201,2,481.95
43166,210,15,3409.04
43167,127,1,2976.7
43167,216,3,418.16
43168,307,14,3068.82
43168,127,2,538.64
43168,216,90,13409.32
43168,201,23,4061.06
42887,307,5,1077.28
42888,307,14,4791.07
42888,204,36,
42888,208,43,
42888,213,13,
42889,216,126,15337.08
42889,208,26,
42890,307,5,2579.8
42891,307,15,7370.87
42891,201,15,
42891,205,1,
42892,307,7,1644.27
42892,204,12,
42892,208,98,
42893,307,6,1332.43
42893,204,25,
42893,205,15,
42894,127,5,1984.47
42894,210,9,
42895,307,25,9241.94
42895,204,19,
42895,208,17,
42896,307,10,4195.73
42921,127,3,1346.6
42921,204,10,
42948,208,37,
42949,307,8,2891.65
42971,201,4,779.61
43446,216,20,2494.76
43446,201,3,
43446,204,11,
43446,210,4,
43446,205,1,
43446,213,1,
43447,307,7,3855.53
43447,127,6,3175.14
43447,216,12,935.53
43447,201,1,
43447,204,11,
43448,307,5,978.06
43448,216,202,30787.56
43448,201,51,
43448,202,1,
43448,204,64,
43448,210,43,
43448,208,40,
43448,205,3,
43449,307,8,1899.42
43449,216,111,16556.11
43449,201,25,
43449,202,1,
43449,204,49,
43449,210,18,
43449,208,16,
43449,205,2,
43450,307,5,2012.81
43450,216,95,15762.32
43450,201,35,
43450,204,38,
43450,210,17,
43450,208,5,
43451,307,3,1048.93
43451,127,1,496.12
43451,216,95,11027.96
43451,201,18,
43451,204,65,
43451,210,8,
43451,208,2,
43451,213,2,
43452,307,1,467.77
43452,127,3,1700.97
43452,216,42,5343.88
43452,201,8,
43452,204,31,
43452,210,3,
43453,307,22,5995.92
43453,127,2,403.98
43453,216,198,28448.72
43453,201,44,
43453,202,1,
43453,204,82,
43453,210,33,
43453,208,34,
43453,206,4,
43454,307,25,7781.94
43454,127,1,311.84
43454,216,97,15663.1
43454,201,24,
43454,204,27,
43454,210,17,
43454,208,17,
43454,206,7,
43454,207,2,
43454,205,1,
43454,213,2,
43455,307,20,6945.63
43455,127,4,1431.65
43455,216,67,12558.83
43455,201,16,
43455,204,19,
43455,210,21,
43455,208,6,
43455,206,1,
43455,205,4,
43456,307,22,8249.7
43456,127,1,311.84
43456,216,39,5910.87
43456,201,2,
43456,204,22,
43456,210,7,
43456,208,1,
43456,206,2,
43456,205,4,
43456,213,1,
43457,307,14,6265.24
43457,127,14,7413.39
43457,216,28,2296.31
43457,201,2,
43457,204,25,
43457,210,1,
43458,216,322,54048.32
43458,201,109,
43458,202,4,
43458,204,33,
43458,210,17,
43458,208,124,
43458,206,2,
43458,205,33,
43459,307,5,1190.68
43459,216,200,37081.15
43459,201,36,
43459,204,22,
43459,210,45,
43459,208,85,
43459,206,7,
43459,205,5,
43460,307,4,2381.36
43460,216,115,24167.95
43460,201,42,
43460,202,7,
43460,204,23,
43460,210,9,
43460,208,12,
43460,206,5,
43460,205,17,
43461,307,8,2494.76
43461,216,45,8958.44
43461,201,13,
43461,202,1,
43461,204,9,
43461,210,9,
43461,208,9,
43461,205,4,
43462,307,1,297.67
43462,216,24,1842.72
43462,201,1,
43462,204,22,
43462,205,1,
43463,307,3,623.69
43463,127,1,226.8
43463,216,142,20496.69
43463,201,17,
43463,204,56,
43463,210,10,
43463,208,26,
43463,206,31,
43463,205,2,
43464,307,5,1190.68
43464,216,76,14174.75
43464,201,11,
43464,204,20,
43464,210,9,
43464,208,11,
43464,206,12,
43464,205,7,
43464,213,6,
43465,307,9,2721.55
43465,216,48,9185.24
43465,201,7,
43465,204,8,
43465,210,9,
43465,208,7,
43465,206,9,
43465,207,1,
43465,205,4,
43465,213,3,
43466,307,13,4592.62
43466,127,1,368.54
43466,216,22,3628.74
43466,201,4,
43466,204,7,
43466,210,5,
43466,206,3,
43466,205,2,
43466,213,1,
43467,307,9,3912.23
43467,127,1,481.94
43467,216,24,2296.31
43467,201,1,
43467,204,15,
43467,208,1,
43467,206,4,
43467,207,1,
43467,213,2,
43468,307,5,1275.73
43468,216,192,30844.26
43469,307,6,1268.65
43469,127,1,219.71
43469,216,53,8802.52
43470,307,8,2416.8
43470,216,21,3132.62
43471,307,3,715.83
43471,127,1,297.67
43471,216,19,6406.99
43472,307,6,2742.81
43472,127,1,503.2
43472,216,9,552.82
43473,307,12,3217.67
43473,216,203,29313.38
43474,307,20,6406.99
43474,216,103,16719.12
43475,307,15,5280.09
43476,307,17,6137.67
43476,216,44,7158.25
43477,307,21,9142.73
43477,216,38,4465.05
43478,307,31,7626.02
43478,127,1,198.45
43478,201,32,
43478,204,61,
43478,210,38,
43478,206,9,
43478,205,3,
43479,307,58,16116.69
43479,127,2,453.59
43479,201,20,
43479,202,2,
43479,204,40,
43479,208,148,
43479,206,4,
43479,213,5,
43480,307,74,23671.83
43480,216,115,17477.47
43480,201,14,
43480,204,53,
43480,208,33,
43480,207,1,
43480,205,4,
43481,127,6,2523.11
43481,216,55,7059.03
43481,201,8,
43481,210,3,
43481,208,8,
43481,213,1,
43482,307,39,16726.21
43482,216,51,3515.34
43482,201,1,
43482,208,2,
43483,307,37,9270.29
43483,201,29,
43483,204,88,
43483,210,16,
43483,206,61,
43483,205,6,
43484,201,30,
43484,204,43,
43484,210,16,
43484,208,88,
43484,207,1,
43485,307,77,25464.94
43485,127,1,326.02
43485,201,16,
43485,204,35,
43485,210,11,
43485,206,13,
43485,207,3,
43485,213,6,
43486,307,67,23330.24
43486,216,64,9355.34
43486,201,9,
43486,204,34,
43486,208,10,
43486,207,1,
43486,213,1,
43487,127,8,4202.81
43487,216,34,3543.69
43487,204,27,
43487,208,1,
43487,213,2,
43488,307,6,1410.39
43488,201,5,901.52
43488,204,18,2089.33
43488,210,10,1814.38
43488,206,2,272.15
43489,307,7,1559.23
43489,216,29,3600.39
43489,204,15,1179.33
43489,210,2,345.86
43489,213,2,
43490,307,4,1112.72
43490,201,1,187.11
43490,204,7,504.61
43490,208,1,167.26
43490,213,1,
43491,127,1,467.77
43491,216,7,1842.72
43491,204,5,595.35
43492,307,3,2019.9
43492,127,3,1502.52
43492,201,1,255.15
43492,204,5,294.82
43493,216,101,15081.93
43493,201,2,362.88
43493,204,45,5431.81
43493,208,14,2211.26
43493,206,3,450.76
43494,307,5,1197.77
43494,127,2,708.74
43494,201,5,983.73
43494,204,11,1315.41
43494,208,7,1156.67
43494,206,2,343.03
43495,307,8,3309.82
43495,216,28,4847.76
43495,204,8,714.42
43495,210,12,2534.48
43495,213,1,
43496,127,4,1615.93
43496,216,11,1973.14
43496,201,2,569.82
43496,210,5,1165.18
43497,307,1,311.84
43497,216,5,442.26
43497,204,5,442.26
43498,307,9,2508.93
43498,216,111,15308.73
43498,201,10,
43498,204,36,
43498,210,4,
43498,208,6,
43498,206,49,
43498,205,4,
43498,213,1,
43499,307,3,737.09
43499,127,3,1034.76
43499,216,43,4961.16
43499,201,2,
43499,202,1,
43499,204,23,
43499,208,1,
43499,206,12,
43499,205,2,
43499,213,2,
43500,307,3,822.14
43500,127,4,1445.82
43500,216,29,2296.31
43500,204,19,
43500,208,2,
43500,206,8,
43501,307,4,1431.65
43501,127,9,3316.89
43501,216,27,3146.79
43501,201,2,
43501,204,19,
43501,206,3,
43501,205,3,
43502,307,6,3231.84
43502,127,23,12133.59
43502,216,17,2041.16
43502,204,12,
43502,206,2,
43502,207,1,
43502,205,2,
43503,307,8,1601.75
43503,127,1,205.53
43503,216,211,30780.47
43503,201,8,
43503,204,97,
43503,210,22,
43503,208,77,
43503,206,4,
43503,207,1,
43503,213,2,
43504,307,6,1254.47
43504,216,54,9156.89
43504,201,5,
43504,204,15,
43504,210,11,
43504,208,20,
43504,206,2,
43504,213,1,
43505,307,4,963.88
43505,127,1,240.97
43505,216,29,4840.68
43168,204,11,496.11
43168,210,45,7540.97
43168,206,10,1112.73
43168,205,1,198.45
43169,307,2,531.56
43169,127,2,489.03
43169,216,37,6059.69
43169,201,6,1133.99
43169,204,5,240.97
43169,210,20,4068.13
43169,206,6,616.6
43170,307,6,1771.84
43170,127,5,2197.08
43170,216,36,5627.35
43170,201,10,2048.24
43170,204,11,559.9
43170,210,14,2912.9
43170,206,1,106.31
43171,307,9,5159.62
43171,127,6,1743.48
43171,216,37,4138.73
43171,201,3,552.81
43171,204,24,1275.44
43171,210,10,2310.48
43172,307,6,2834.95
43172,127,17,8256.78
43172,216,16,1033.34
43172,201,1,318.93
43172,204,15,714.41
43173,307,5,1027.67
43173,216,116,16187.56
43173,201,64,8348.95
43173,204,4,212.61
43173,210,22,3465.73
43173,208,7,1133.99
43173,206,16,2048.27
43173,213,3,
43174,307,4,1211.94
43174,127,2,425.25
43174,216,57,6265.24
43174,201,7,1112.72
43174,204,26,1254.43
43174,210,8,1509.6
43174,208,4,708.74
43174,206,4,637.85
43174,213,8,
43175,307,4,1119.8
43175,127,3,1006.4
43175,216,23,3260.18
43175,201,16,2019.9
43175,210,4,744.17
43175,206,3,496.11
43176,307,3,1530.88
43176,127,2,978.05
43176,216,18,2381.36
43176,201,4,616.61
43176,204,11,496.11
43176,208,1,226.8
43176,213,2,
43177,307,6,4954.08
43177,127,1,368.54
43177,216,18,1020.58
43177,201,1,85.05
43177,204,16,843.39
43177,213,1,
43178,307,4,857.58
43178,127,1,262.23
43178,216,94,14571.56
43178,201,21,3423.16
43723,201,20,
43723,202,1,
43723,204,16,
43723,205,3,
43723,206,1,
43723,208,75,
43723,213,1,
43723,210,14,
43724,201,7,
43724,202,1,
43724,204,4,
43724,205,1,
43724,208,17,
43724,210,14,
43725,201,5,
43725,204,4,
43725,205,1,
43725,208,9,
43725,210,4,
43726,201,1,
43726,204,6,
43726,208,1,
43727,204,7,
43728,201,6,
43728,204,33,
43728,205,4,
43728,206,87,
43728,207,1,
43728,208,11,
43728,210,4,
43729,201,5,
43729,204,10,
43729,206,28,
43729,207,1,
43729,208,5,
43730,201,3,
43730,204,8,
43730,205,3,
43730,206,1,
43730,207,3,
43730,208,3,
43731,201,2,
43731,202,1,
43731,204,9,
43731,206,5,
43731,210,3,
43732,201,1,
43732,204,5,
43732,206,2,
43743,201,3,
43743,202,16,
43743,204,122,
43743,205,3,
43743,206,20,
43743,208,89,
43743,210,30,
43744,201,12,
43744,202,4,
43744,204,23,
43744,206,1,
43744,205,2,
43744,208,14,
43744,210,9,
43745,201,6,
43745,204,17,
43745,205,1,
43745,206,1,
43745,208,1,
43745,210,2,
43745,207,2,
43746,202,1,
43746,204,26,
43746,206,1,
43746,207,3,
43747,204,16,
43748,204,1,
43748,205,1,
43748,206,100,
43748,210,1,
43749,202,1,
43749,205,1,
43749,206,36,
43749,207,1,
43749,210,3,
43750,204,1,
43750,205,1,
43750,206,8,
43751,206,4,
43752,206,3,
43752,207,1,
43088,0,0,0
43378,213,63,
43379,213,24,
43380,213,19,
43381,213,14,
43382,213,15,
43376,213,5,
43373,213,73,
43374,213,21,
43375,213,16,
43377,213,11,
43215,213,136,
43213,213,664,
43214,213,259,
43216,213,75,
43217,213,34,
43027,213,378,
43028,213,315,
43029,213,239,
43030,213,253,
43031,213,147,
43653,213,226,
43654,213,94,
43655,213,68,
43656,213,51,
43657,213,25,
43822,213,36,
43706,213,28,
43707,213,28,
43818,213,263,
43819,213,98,
43820,213,53,
43821,213,27,
44013,213,622,
44014,213,263,
44015,213,173,
44016,213,108,
44017,213,75,
43709,213,49,
43658,213,95,
43659,213,38,
43660,213,21,
43661,213,7,
43662,213,4,
43708,213,122,
43710,213,32,
43711,213,13,
43712,213,10,
43823,213,47,
43824,213,46,
43825,213,17,
43826,213,16,
43827,213,15,
43930,213,43,
43928,213,379,
43929,213,159,
43931,213,31,
43932,213,7,
43953,213,454,
43954,213,228,
43955,213,117,
43956,213,44,
43957,213,11,
43367,213,27,
43363,213,254,
43364,213,91,
43365,213,50,
43366,213,30,
43368,213,144,
43369,213,69,
43370,213,57,
43371,213,41,
43372,213,34,
42812,213,169,
42813,213,101,
42814,213,55,
42815,213,80,
42816,213,25,
42857,213,227,
42858,213,120,
42859,213,77,
42860,213,55,
42861,213,26,
42862,213,103,
42863,213,49,
42864,213,24,
42865,213,17,
42866,213,26,
42817,213,72,
42819,213,24,
42820,213,11,
42872,213,75,
42873,213,45,
42874,213,18,1998.63
42875,213,35,
42876,213,10,
43514,213,184,
43513,213,415,
43515,213,179,
43516,213,95,
43517,213,100,
43713,213,157,
43714,213,95,
43715,213,46,
43716,213,48,
43717,213,15,
43218,213,1213,
43219,213,512,
43220,213,351,
43221,213,179,
43222,213,27,
43719,213,87,
43718,213,207,
43720,213,80,
43721,213,30,
43722,213,45,
43223,213,596,
43224,213,312,
43225,213,137,
43226,213,67,
43227,213,18,
43518,213,167,
43519,213,105,
43520,213,58,
43521,213,51,
43522,213,20,
42867,213,45,
42868,213,32,
42869,213,23,
42870,213,19,
42871,213,5,
43238,213,162,
43239,213,73,
43240,213,56,
43241,213,58,
43242,213,58,
43648,213,572,
43649,213,210,
43650,213,121,
43651,213,22,
43652,213,10,
43943,213,347,
43944,213,110,
43945,213,37,
43946,213,24,
43947,213,8,
43057,213,84,
43058,213,30,
43059,213,33,
43060,213,31,
43061,213,18,
43243,213,174,
43244,213,44,
43245,213,19,
43246,213,24,
43247,213,22,
42852,213,182,
42853,213,190,
42854,213,114,
42855,213,69,
42856,213,18,
43052,213,137,
43053,213,78,
43054,213,35,
43055,213,38,
43056,213,17,
43632,213,10,
43473,213,203,
43474,213,103,
43475,213,71,
43476,213,44,
43477,213,38,
43528,213,236,
43529,213,164,
43530,213,136,
43531,213,96,
43532,213,95,
43628,213,97,
43629,213,42,
43630,213,27,
43631,213,18,
43468,213,192,
43469,213,53,
43470,213,21,
43471,213,19,
43472,213,9,
43524,213,57,
43623,213,156,
43841,213,81,
43523,213,134,
43525,213,36,
43526,213,21,
43527,213,23,
43624,213,38,
43625,213,20,
43626,213,21,
43627,213,20,
43838,213,330,
43839,213,129,
43840,213,73,
43842,213,36,
43548,213,105,
43549,213,44,
43550,213,37,
43551,213,38,
43552,213,16,
43543,213,75,
43544,213,31,
43545,213,21,
43546,213,7,
43547,213,18,
42822,213,52,7335.41
42823,213,11,
42824,213,7,
42825,213,14,
42826,213,9,
42827,213,64,
42828,213,24,
